id,org,dept,name,description,Mandate,Reliance,mandate_coded,relince_coded
1636,"Riverside, CA",Innovation & Technology,Enterprise Work Order and Asset Management Application Program,Maintain and support all technical requirements needed for  Utilities Work Order Management System to function for citywide functions,0,4,0,1
1641,"Riverside, CA",Innovation & Technology,Enterprise Cashiering Application Program,Maintain and support all technical requirements needed for software to function - Inova,0,4,0,1
1851,Marathon,Non-Profit Agencies,Entrepreneurial & Education Center,Technological and educational programs and enhancements,0,1,0,0
354,"Columbia, SC",Econ Development,Entrepreneurial Assistance,"Provide information, assistance, and networking or training opportunities to startups and small businesses in order increase longevity and reduce risk of closure. Help facilitate more business-to-business connections and growth opportunities within the local economy.",0,NA,0,0
1139,"Lethbridge, AB",Mayor and City Council,Environment Committee,City Council takes a leadership role in the protection and preservation of our natural environment in Lethbridge.,0,2,0,0
1131,Rowlett,Community Development,Environmental Health Service - Health Services,Provide low-cost vaccinations to the general public,0,0,0,0
1020,East Lansing,"Parks, Rec and Facilities",Environmental Stewardship,"Organize volunteers, coordinate community work days to maintain the natural areas in our parks. Collaborate with regional environmental organizations.",0,0,0,0
1728,"Riverside, CA",City Manager,Environmental Stewardship - Special Projects,"Water resources contribution to tree canopy, natural and working lands, and climate resiliency evaluation and reporting",0,4,0,1
400,"Boise, ID",Police,EOD (Bomb Squad),"Responds to, investigates and renders safe explosive or dangerous advices.",0,3,0,0
227,Roswell,80 - Environmental Public Works,EPW  Facility Custodial Services,"Cleaning Services for City Buildings  The EPW Department supports staff located in City Hall, 1810 Hembree, Recycling Center, 100/105 Dobbs Drive (Water/Stomwater Utility bldgs)",0,0,0,0
251,Roswell,80 - Environmental Public Works,EPW Facility Building Operations and Maintenance,"Operations and maintenance of city buildings (utilities, pest control, stormwater fees, waste disposal, security, etc.)  The EPW Department supports staff located in City Hall, 1810 Hembree, Recycling Center, 100/105 Dobbs Drive (Water/Stormwater Utility bldgs)",0,0,0,0
269,Roswell,80 - Environmental Public Works,EPW Facility Building Operations and Maintenance,"Operations and maintenance of city buildings (utilities, pest control, stormwater fees, waste disposal, security, etc.)  The EPW Department supports staff located in City Hall, 1810 Hembree, Recycling Center, 100/105 Dobbs Drive (Water/Stormwater Utility bldgs)",0,0,0,0
279,Roswell,80 - Environmental Public Works,EPW Facility Building Operations and Maintenance,"Operations and maintenance of city buildings (utilities, pest control, stormwater fees, waste disposal, security, etc.)  The EPW Department supports staff located in City Hall, 1810 Hembree, Recycling Center, 100/105 Dobbs Drive (Water/Stormwater Utility bldgs)",0,0,0,0
252,Roswell,80 - Environmental Public Works,EPW Facility Custodial Services,"Cleaning Services for City Buildings  The EPW Department supports staff located in City Hall, 1810 Hembree, Recycling Center, 100/105 Dobbs Drive (Water/Stormwater Utility bldgs)",0,0,0,0
270,Roswell,80 - Environmental Public Works,EPW Facility Custodial Services,"Cleaning Services for City Buildings  The EPW Department supports staff located in City Hall, 1810 Hembree, Recycling Center, 100/105 Dobbs Drive (Water/Stormwater Utility bldgs)",0,0,0,0
280,Roswell,80 - Environmental Public Works,EPW Facility Custodial Services,"Cleaning Services for City Buildings  The EPW Department supports staff located in City Hall, 1810 Hembree, Recycling Center, 100/105 Dobbs Drive (Water/Stormwater Utility bldgs)",0,0,0,0
253,Roswell,80 - Environmental Public Works,EPW Facility HVAC/Major Systems Maintenance,"Operation and maintenance of city building HVAC/major systems  The EPW Department supports staff located in City Hall, 1810 Hembree, Recycling Center, 100/105 Dobbs Drive (Water/Stormwater Utility bldgs)",0,0,0,0
1202,Meridian,Information Technology,Equipment Checkout,"Items for checkout including laptops, mifi, projectors",0,4,0,1
1203,East Lansing,Police,Equipment Maintenance,"Maintain and facilitate repair of DataMasers, Radar/Lidar, Tasers, Body Cameras and miscellaneous equipment.",0,0,0,0
1472,Jefferson,Fair Park,Equipment maintenance,"Maintain all vehicles,tractors, drags, skidsteers, waterwagons, snow removal equipment and trailers",0,2,0,0
722,"Washington County, WI",Planning and Parks,Equipment Preventative Maintenance Management Program,"Identifying, creating, scheduling, monitoring, tracking and modifying fixed and moveable equipment schedules to ensure preventative maintenance is accomplished to reduce equipment failures and extend life of equipment",0,3,0,0
892,Ferndale,Public Works,Equipment Repair and Maintenance,Repair and maintenance of specialized equipment,0,4,0,1
513,"Washington County, WI",Highway,"Equipment Replacement (non-fleet), Interagency Assistance - Vehicle Repair, Special Events Support","Clean and prepare building for special events such as Clean Sweep, Bike Rodeo, Car Seat Safety, and a few shop tours annually.",0,3,0,0
517,"Washington County, WI",Highway,"Equipment Service,","All winter equipment is repaired and maintained in house (including plows, wings, salters, and trucks). Preventive Maintenance  - Snow Removal Equipment - Heavy Equipment - Public Safety Equipment, Road Calls, Routine and Preventative Maintenance - Small Engine, Standby Generator Maintenance, Tire Replacemetn and Repairs, Vehicle Body Work, Vehcile Inspection and Emmissions, Vehcile Repairs and Tune Ups, Winter Equipment Repairs and Maintenance",0,3,0,0
723,"Washington County, WI",Planning and Parks,Equipment Tracking and Life Cycle Analysis,"Using the Computerized Maintenance Management Software System, generate reports on equipment and buildings to identify trends or possibilities to extend equipment life or plan for replacement",0,3,0,0
1281,"Pittsburgh, PA",OFFICE OF EQUITY,Equitable Services Analysis,"Partners with external partners to develop a racial equity toolkit, equity lens for City budgeting, and other policies to ensure an equitable investment in the city's people and neighborhoods.",0,0,0,0
1598,Jefferson,Human Resources,Ergonomic evaluations,Assesses workstations for ergonomic issues and recommends corrections,0,0,0,0
173,"Boise, ID",Information Technology,ERP System Mgmt & Support,"Provide system architecture, software, database and lifecycle management plus system analysis, business analysis, program development, in andout outbound integrationÂ and technical support for the Cityâ€™s Enterprise Resource Planning systems. Â ",0,3,0,0
507,"Eugene, OR",PW,EUG Nonaviation ,"The Nonaviation program is comprised of those areas and facilities not directly related to aviation purposes, including commercial buildings, hotel, land used for farming, and various nonaviation-related ground leases. Certain airport roadways that may be dedicated to Aviation functions at the Airport may be designated in the Nonaviation program as the particular purpose or function is defined.",0,1,0,0
440,"Green Bay, WI",25 -  COMMUNITY AND ECONOMIC DEVELOP,Evaluation of Requests for Financial Assistance,"Evaluation of the feasibility, qualification and need for financial assistance of development projects from the City.",0,4,0,1
578,"West Plains, MO",Community Services,Event Advertising and Promotions,Promoting the facility and upcoming events through the sale of sponsorships on signage and banners in the facility,0,0,0,0
456,"Columbia, SC",Utility Communications,Event management,Support Columbia Water staff by providing event management for events that do not readily fit within other outreach programs,0,0,0,0
1471,Jefferson,Fair Park,Event Scheduling and Contract Management,"Implement scheduling procedures for all fair park facilities, event usage, Bookings, Event insurance, Fee collections, Scheduling events and invoicing",0,3,0,0
6889,Littleton,Museum,"Event, Craft Fair","Annual community event in October.  Requires: analysis, research, establish timeline, manage budget, secure sponsorship funds, design, print, and distribute marketing materials,  vendor registration and booth assignments, outside vendors for parking, port-a-lets, & signage, purchasing and processing of supplies, schedule staffing (staff & volunteers), equipment preparation & staging, event execution, clean up, evaluation and general administration.  2019 Attendance: 19,741",0,0,0,0
6890,Littleton,Museum,"Event, Harvest Festival","Community event in October showcasing historic cooking methods, wagon rides, and other interpretive activities  on the farm sites. Requires: project management facilitation, analysis, research, establish timeline, manage budget, secure sponsorship funds, design, print, and distribute marketing materials, purchasing and processing of supplies, schedule staffing  (staff & volunteers), equipment preparation & staging, event execution, clean up, evaluation, and general administration.. 2019 Attendance: 8,541",0,0,0,0
6894,Littleton,Museum,"Event, Holiday's Evening","Community event in December featuring wagon rides, cider and treats, musical entertainment, and traditional winter interpretive activities. Requires: Project management facilitation, analysis, research, establish timeline, manage budget, secure sponsorship funds, design, print, and distribute marketing materials, print and sell tickets, purchasing and processing of supplies, schedule staffing (staff & volunteers), equipment preparation & staging, host event, clean up, evaluation and general administration.  2019 Attendance: 1,087",0,0,0,0
6896,Littleton,Museum,"Event, Living History, 2 small events","Contains: Dairy Day,  Walking with the Dead

Dairy Day: Community event in March showcasing the production of dairy items through education and interpretation. Requires: analysis, research, establish timeline, manage budget, secure sponsorship funds, design, print, and distribute marketing materials, purchasing and processing of supplies, schedule staffing (staff & volunteers), equipment preparation & staging, event execution, clean up, evaluation.  2019 Attendance: 940 Event is also provided virtually which requires research, script writing, filming, editing, and publishing of several videos along with other materials for family activities.

Walking with the Dead: 
Halloween themed event featuring historic activities and interpretation. Requires: Analysis, Research, Establish timeline, Manage budget, Secure sponsorship funds, Design, print, and distribute marketing materials, Print and sell tickets, Purchasing and processing of supplies, Schedule staffing (staff & volunteers), Equipment preparation & staging, event execution, clean up, evaluation.   2019 Attendance: 186",0,0,0,0
6897,Littleton,Museum,"Event, Living History, Summer Camp Series","Summer youth programming for children ages 5 to 12 (Kinder through 6th grade).  Attendance averages 20 children for each of the 7 camp sessions. Requires: Analysis, research, establish timeline, manage budget, secure sponsorship funds, design, print, and distribute marketing materials, set up and process registrations, purchasing and processing of supplies, hire and schedule staff (& volunteers), equipment preparation & staging, event execution, clean up, evaluation.  Attendance averages 20 children for each of the 7 sessions of camps.",0,0,0,0
6895,Littleton,Museum,"Event, Receptions (5+)","Receptions for museum and FAB exhibit openings. Requires: analysis, research, establish timeline, manage budget, secure sponsorship funds, design, print, and distribute marketing materials, purchasing and processing of supplies and refreshments, schedule staffing (staff & volunteers), equipment preparation & staging, host event, clean up, evaluation. Attendance averages 225 per event.",0,0,0,0
2563,Littleton,Museum,"Event, Summer Concert Series (7)","Summer concerts offered weekly in June - August to the public free of charge. Requires: analysis, research, establish timeline, manage budget, secure sponsorship funds, design, print, and distribute marketing materials,  purchasing and processing of supplies, schedule staffing  (staff & volunteers), equipment preparation & staging, event execution, clean up, evaluation  2019 attendance average 400-500 at each of the 7 concerts",0,0,0,0
2198,Littleton,Communications & Marketing,Event/Board and Commission Dinner,"All logistics from location to invitations, food, entertainment, gifts, and board recognition",0,3,0,0
4098,Littleton,Communications & Marketing,Event/Brews and Views,"Financial support, marketing, and staff support of Hudson Gardens fundraising event",0,0,0,0
4099,Littleton,Communications & Marketing,Event/Candlelight Walk,"Planning, logistics, coordinating city staff, marketing, hiring entertainment and  vendors",0,4,0,1
4100,Littleton,Communications & Marketing,Event/Elf Crawl,"Planning, logistics, coordinating city staff, marketing, purchasing and preparing event collateral, setup, check-in, and cleanup",0,0,0,0
6844,Littleton,Communications & Marketing,Event/Fire Muster,none,0,1,0,0
4101,Littleton,Communications & Marketing,Event/Fourth of July,Serve on coordinating committee with City of Englewood and South Suburban; coordinate city staff and marketing,0,0,0,0
4102,Littleton,Communications & Marketing,Event/Little Jams (3),"Planning, logistics, coordinating city staff, marketing, hiring entertainment and vendors, and manage sponsorships",0,0,0,0
6888,Littleton,Communications & Marketing,Event/Littleton Stride,,0,0,0,0
4105,Littleton,Communications & Marketing,Event/Marketing Support,"Marketing, staff support and sponsorship of non-city events such as HLI Scavenger Hunt, Littleton Stride, Weekends on Main, etc.",0,4,0,1
6845,Littleton,Communications & Marketing,Event/Wine Tasting,Working with Arts and Culture Commission on a concept for a wine tasting and art show.,0,0,0,0
4106,Littleton,Communications & Marketing,Event/WWW Festival Day & Grand Parade,"Western Welcome Week has been part of the City of Littleton summer festivities for 91 years. The city supports WWW with marketing and staff support on parade day, and the August Little Jam concert is part of the WWW event lineup. City staff coordinates the city council entry/float and attends three event chair meetings",0,0,0,0
502,Wetaskiwin,Corporate Services,Executive Assistant,"Provide administrative support for CAO and Councillors, e.g., arranging of schedules, and coordination and approval of expenses.",0,0,0,0
508,Wetaskiwin,City Manager,Executive Assistant - Board and Committe support,"Provide support to various Council Committee meetings by preparing agendas, record meeting minutes and process business arising from the meetings",0,0,0,0
506,Wetaskiwin,City Manager,Executive Assistant - Communications,"Compose general response and congratulatory letters on behalf of the Mayor, City Manager, Assist SLT with reports and minutes. Process emails and other mail.",0,0,0,0
507,Wetaskiwin,City Manager,Executive Assistant - Coordination,"Coordinate the preparation of congratulatory certificates, plaques and gifts for business grand openings, citizen awards, staff recognition, visiting dignitaries and other events. Coordinate events and hotles, travel etc for Mayor and SLT",0,0,0,0
167,Wetaskiwin,Corporate Services,Executive Assistant - School Group Visits,Schedule and coordinate group visits to the museum  staff and volunteers,0,2,0,0
503,Wetaskiwin,Corporate Services,Executive Assistant Public Relations,Respond to citizens issues and represent the organization in a variety of settings.,0,0,0,0
1096,SouthJordan,Recreation,"Exhibit Maintenance, Preservation and Development","Planning, development, implementation and installation of new exhibits, maintenance of all exhibits and preservation of existing exhibits and museum artifacts. Management and maintenance of existing permanent and temporary/rotating indoor and outdoor exhibits and artifacts, new purchases for museum exhibits, donations and loans of artifacts, expenses for new exhibits, etc.",0,0,0,0
803,Gaston County,Cooperative Extension,Extension and Community Association,none,0,4,0,1
1051,"Monroe, OH",PUBLIC WORKS,Exterior Repair & Services,"Covers all preventative and unscheduled maintenace and repairs for structural and roofing related issues, as well as parking lots, concrete work, and landscaping",0,0,0,0
2386,Meridian,Mayors Office,External Communications,"External correspondence including thank you notes, congratulations, letters of recommendations, e-newsletters, quarterly billing newsletters, welcome to Meridian, Annual Report, website content updates; news releases",0,4,0,1
1064,"Monroe, OH",PUBLIC WORKS,External Funding,"Management of all external funding efforts such as donations, fundraising, and grants for land, equipment, programming, etc",0,0,0,0
1473,East Lansing,Police,External Law Enforcement Instructor Services,Provide on-duty instructors to area law enforcement training programs.,0,0,0,0
845,"Lethbridge, AB",Fleet Services,External Maintenance Management,"Provide services to utilize off site vendors to help with maintenance during busy times, or for specialty services not provided (i.e.. Engine rebuilds).",0,4,0,1
872,"Columbia, SC",Police Department,Extra Duty,Extra Duty that is needed to provide needed footprint in particular areas & funding for city sponsored special events,0,4,0,1
149,"West Plains, MO",Police,Extra Duty and Special Event Stand by Services,Law Enforcement stand by services for special events and extended incidents for security and enforcement.,0,0,0,0
253,Duluth,Fleet,Fabrication and Welding,"Perform highly skilled repairs and fabrication on city vehicles and infrastructure, including emergency repairs on snow removal equipment and fire apparatus.  Modify equipment to meet the needs of departmental users to reduce future maintenance cost and improve safety.
",0,0,0,0
1122,East Lansing,"Planning, Bldg and Dev",Façade program,Oversee the DDA's façade improvement program,0,0,0,0
794,Flagstaff,07-Economic Vitality,Facilitate Early Literacy Skill Building,Provide and facilitate early literacy skill building through school readiness opportunities.,0,0,0,0
1007,East Lansing,Library Services,Facilities,"Capital improvement projects: boilers, sidewalk, parking lot, grounds maintenance, building maintenance, recycling",0,0,0,0
741,"West Plains, MO",Finance,Facilities Administration,Address customer inquiries and issues throughout city’s facilities. Respond to and dispatch necessary personnel to make needed repairs in both emergency and non-emergency situations. Includes mowing and landscaping of facilities,0,0,0,0
724,"Washington County, WI",Planning and Parks,Facilities Cleaning - Custodial,"Cleaning of all area of county facilities including offices, rest rooms, public areas, etc.",0,3,0,0
1799,Meridian,City Hall,Facilities Construction & Tenant Improvements,"New construction and rehab, tenant improvement project management-related services.",0,0,0,0
1341,SouthJordan,Public Works,Facilities Maintenance,"Maintenance of facilities such as the Veteran's Memorial monument, Bus Crash monument, pavilion, drinking fountains, headstones, benches, flag and flag pole, etc.",0,0,0,0
2390,"Addison, TX",Police,Facilities Maintenance,"This program is related to building needs. Our building is older and requires repairs often and these workers need to be supervised at all times due to sensitive materials throughout our building, according to terminal licenses compliance. The Town has a contract worker who fulfills this task.",0,0,0,0
1894,Flagstaff,07-Economic Vitality,Facility & Building Maintenance,"Terminal, ARFF, and other buildings with people using them",0,4,0,1
1554,Jefferson,Highway,Facility and Grounds Maintenance & Repairs,Repair Clean and Paint Interior and exterior Buildings as well as Parking lots,0,1,0,0
944,"Fort Saskatchewan, AB",Culture and Recreation Services,Facility Bookings,"Facility Bookings is responsible for scheduling and booking all facilities across multiple departments within the City. Booking requests include indoor surfaces, ice, weddings, funerals, social events, meetings, conferences and training sessions. City rental spaces include: Community Hall, West Rivers Edge (WRE), Golf and Curling Club, and the Picnic Shelter.  Taurus Field, baseball diamonds, soccer fields, as well as other outdoor bookable spaces are also booked through Facility Bookings.",0,2,0,0
1555,Jefferson,Highway,Facility Custodial & Light Maintenance,Clean sanitize and restock products at city facilities,0,1,0,0
935,Flagstaff,06-Public Works,Facility Equipment Repair and Maintenance,Repair and maintenance of specialized equipment,0,4,0,1
98,Longmont,Community Services,Facility Event Rentals,"Special event rental to the community for a fee, including weddings, receptions, Bar/Bat Mitzvahs, memorial services and business meetings. Staff provides full event management and coordination.",0,0,0,0
225,"Canton, MI",265 - Facilities Maintenance,Facility Maintenance,"Facility maintenance and repairs of structures. Plumbing, Electrical, Heating, Ventilation, Air Conditioning.",0,0,0,0
503,"Green Bay, WI",50 -  DEPT OF PUBLIC WORKS,Facility maintenance,"Routine cleaning and repair of DPW facilities, and coordination with DPW-Engineering Division for larger vendor repairs and contracts",0,0,0,0
1496,"Riverside, CA",Parks & Recreation,Facility Maintenance (Outdoor Facilities/Amenities),"General repair of outdoor facilities/amenities such as snack bars, benches, fencing, picnic shelters, splash pads, signs, painting, playground equipment, etc.",0,4,0,1
210,"Boise, ID",Library,Facility Mgmt,Management of actual physical facilities,0,0,0,0
407,"Boise, ID",Public Works,Facility Project Mgmt,Provide planning and project management services for general fund capital facility projects.,0,0,0,0
213,"West Plains, MO",Community Services,Facility Rentals,"Schedule and facilitate pavilion and Sports Complex rentals during established rental hours, including clean up and reset.",0,4,0,1
574,"West Plains, MO",Community Services,Facility Rentals,"Revenue and expenses associated with rentals of venue space, including add-ons for the space, staffing, and services for events",0,0,0,0
68,Roswell,10 - Administration,Facility Security and Life Safety Services and Systems management,"Safety drills/emergency evacuation, safety warden program coordination & training, building access control and security management including POST-Certified Municipal Complex Officers.",0,4,0,1
416,"Boise, ID",Public Works,Facility Services & Operations - Customer Support Svcs,"Provide room setups, workspace reconfigurations, moving assistance, painting and minor improvements for City Hall, City Hall West, Fire Stations, and various other facilities.",0,0,0,0
417,"Boise, ID",Public Works,Facility Services & Operations - Facilities Operations,"Provides maintenance and repair of buildings and building systems, site maintenance and utility management for City Hall, City Hall West, Fire Stations, and various other facilities.",0,0,0,0
940,Flagstaff,06-Public Works,Facility Tennant Improvements / Development,Provide Design and Management to Improve and /or Change developed buildings and workspace as needed,0,4,0,1
92,"Washington County, WI",Ag & Industrial Society,Fair Expenses - Marketing & Advertising,"Includes support for radio, newspaper, billboard and other marketing",0,0,0,0
93,"Washington County, WI",Ag & Industrial Society,Fair Expenses - Operational Expenses,"Includes support for garbage expenses, car parkers, security, premiums, electrician fees and printing",0,0,0,0
356,"Boise, ID",Planning & Development,Fair Housing Program,Prepare and manage Analysis of Impediments to Fair Housing Choice and corresponding Fair Housing Action Plan,0,3,0,0
1466,Jefferson,Fair Park,Fairgrounds Facility Building Maintenance,Cleaning of the facility inventory of tables and chairs and other minor repairs as needed. Facility upkeep of 16 structures Plumbing Electrical Heating ventilation air conditioning maintenance and repairs,0,2,0,0
1467,Jefferson,Fair Park,Fairgrounds Grounds Maintenance,"Fencing and gates, arena's,  and cleanup of the property",0,2,0,0
1468,Jefferson,Fair Park,Fairgrounds Parking Lot and Roadway Maintenance,Maintain parking lots gravel roads and lots,0,2,0,0
259,"Boise, ID",Parks and Recreation,Fairmont Pool,Fairmont Pool provides admission and programming. Â It is located at 7929 W Northview St and is located near Boise School System.,0,2,0,0
1351,SouthJordan,Public Works,Fall Leaf Collection Program,Monitor and oversee leaf drop-off locations and  haul leaves to landfill for disposal.,0,4,0,1
987,"Columbia, SC",Police Department,False Alarm Management and Fine Collection,Manages the enforcement of the false alarm program and collection of false alarm fines,0,4,0,1
1141,"Riverside, CA",Library,Family and Children's Literacy Programs,Provide equitable access to literacy programs to further develop skills for families and children through State grant funding.,0,0,0,0
159,"Washington County, WI",Clerk of Courts,Family Law Assistance,Provide volunteer family legal assistance,0,3,0,0
379,"Riverside, CA",Library,Family Programs,"Provide all  city of Riverside families  enriching experiences and equitable access to  programs  that further develop literacy skills, encourage family engagement, and provide educational opportunities for all family members. Ex. Family storytime",0,0,0,0
1391,Tulsa,Police,Family Safety Center,Coordinates community response to domestic and sexual violence through a collaborative partnership between the City of Tulsa as lead agency and multiple community service providers to include the Family Safety Center. Contracted Service.,0,0,0,0
1391,Tulsa Test Liz,Police,Family Safety Center,Coordinates community response to domestic and sexual violence through a collaborative partnership between the City of Tulsa as lead agency and multiple community service providers to include the Family Safety Center. Contracted Service.,0,0,0,0
6072,San Juan County,FINANCE,FARM AND RANGE,"GRANT FROM NEW MEXICO STATE UNIVERSITY AND STATE OF NEW MEXICO FOR ANIMAL CONTROL, AGRICULTURAL SERVICES AND OFF-SITE MITIGATION",0,0,0,0
324,Marathon,UW-Extension,Farm Business Management,"Strengthen agriculture economy and vitality through farm financial analysis, budgeting, risk management and succession planning.",0,2,0,0
805,Gaston County,Cooperative Extension,Farm Manangement,none,0,4,0,1
1025,East Lansing,"Parks, Rec and Facilities",Farmers Market,"Organize and facilitate a 24 vendor plus food trucks farmers market open to the public in Valley Court Park, June - October",0,0,0,0
1149,SouthJordan,Recreation,Farmers Market,Weekly produce-centered Farmers Market facilitated in conjunction with the Utah Farm Bureau August through October. The City provides additional activities and entertainment each week to encourage attendance and support the market.  ,0,0,0,0
1476,Gaston County,Veterans Services,Federal VA Benefits Advocacy,none,0,3,0,0
1109,"Monroe, OH",PUBLIC WORKS,Fertilization & Weed control,Spray of pesticides in ROW throughout the City,0,0,0,0
1302,"Riverside, CA",Community Development,Festival of Lights,"Develop, direct and manage programming, sponsorship, event, logistics and entertainment",0,0,0,0
217,"Branson, MO",Engineering,Field Data Collection (non-survey grade),Provides field survey and data collection services and routinely delivers hardcopy mapping and digital data in GIS formats.,0,1,0,0
1670,Meridian,Parks and Rec,Field Reservations,Ball field and multiuse field reservations,0,4,0,1
1303,East Lansing,Dept of Public Works,Field Technology Support,"Provide field technology platforms and support to increase efficiency, track costs, and improve both levels of service and customer service",0,0,0,0
1205,East Lansing,Police,Field Training Program,Train newly hired officers and facilitate the completion of the FTO manual.,0,4,0,1
2613,"Addison, TX",General Services,Film,"Film permit request, review and permit",0,0,0,0
386,Roswell,"60 - Recreation, Parks, Historic and Cultural Affairs",Film Permitting,All filming projects  in City facilities and parks  All filming projects  in City facilities and parks,0,0,0,0
381,Roswell,"60 - Recreation, Parks, Historic and Cultural Affairs",Finance and Procurement,"Budget coordination, accounts payable/receivables, purchasing, Vendor and Independent Contractor onboarding and renewals  Daily Administrative Support for budgeting, expenses.",0,0,0,0
408,Roswell,70 - Police,Finance and Procurement,"Acting as liaison between Department and Finance department regarding purchases and other items. Responsible for departmental payroll, budgeting, financial reports, audit of accounts for State and Federal funds.",0,0,0,0
111,Roswell,40 - Finance,Finance Call Center,"Answer customer phone calls and provide assistance with account inquires, establishment/disconnection of service, and payments; process returned mail.",0,0,0,0
1026,"Riverside, CA",Finance,Finance Forms and Website Maintenance,"Update and maintain the Finance department's outward facing websites; create, update and maintain City forms; publish City forms on the City's applicable websites.",0,0,0,0
95,"Boise, ID",Finance and Administration,Financial Analysis and Reporting,Leveraging financial and operational data to perform complex financial analysis in support of departmental decision making.  Monthly and / or quarterly departmental financial forecasts.,0,4,0,1
1396,"Pittsburgh, PA",OFFICE OF EQUITY,Financial Empowerment Centers,The Financial Empowerment Centers provide free financial counseling to any city resident.,0,0,0,0
776,East Lansing,Financial Services,Financial Planning and Monitoring,Develop review and perform various analysis related to the financial plan,0,4,0,1
1057,"Riverside, CA",Finance,Financial Planning and Monitoring,"Develop, review, and perform various analysis related to the City's long-term financial plans.",0,4,0,1
41,"Canton, MI",210 - Finance and Budget,Financial Reporting and Reconciliations,Prepare monthly and quarterly financial statements including various GL account reconciliations,0,0,0,0
373,"Washington County, WI",Finance,Financial Research and Special Projects,"Projects within finance and payroll areas including department specific assistance (HSD, Samaritan, etc) that is billed back.  Could also include process improvement for accounting (within or outside finance), research projects, and one-time/non-recurring work on various accounting/fiscal needs (within or outside finance).",0,3,0,0
365,"Washington County, WI",Finance,Financial Software User Maintenance,JDE and Munis user setup and maintenance. Munis role security maintenance.,0,4,0,1
1683,Jefferson,Sheriff,Fingerprint Services,Manage all fingerprint service for employment compliance volunteers and other licenses,0,4,0,1
1308,"Monroe, OH",FIRE,Fire / EMS - Information Technology,"Management of multiple programs utilized in the tracking, documentation, and reporting of information to State and local authorities. Programs used include Emergency Reporting, ESO, Fire Manager, Active 911, Guardian Tracking, First Arriving, Minis, Resource X, PowerDMS, etc.",0,0,0,0
1474,East Lansing,Fire,Fire Administrative Responsibilities,"Payroll, Scheduling, Policy & Protocol Updates, Investigations, Employee Counseling, HR Matters, Public Communications, Recruitment & Hiring",0,0,0,0
114,"Boise, ID",Fire,Fire Data Analysis,"1) Analysis: Spatial and data analysis, modeling of complex business scenarios, financial impacts, resource (capital and personnel) utilization & deployment, performance measurement, options and formal recommendations for senior leadership for strategic decision-making and emergency response.   Extraction, maintenance and interpretation of data for current and future needs.  Optimal service delivery planning and implementation.  Risk assessment and mitigation. Implement recommendations in order to advance department objectives.  Management report development and delivery; and 2) GIS: Development of digitized maps through a geographic information system (GIS) for emergency response, pre-planning, and the Incident Management Team (IMT).",0,0,0,0
606,"Canton, MI",336 - Fire,Fire Data Reporting,"Prepare monthly/quarterly reports to identify trends and identify repsonse characteristics. 
",0,0,0,0
1315,"Monroe, OH",FIRE,"Fire Hose, Equipment and Vehicle Testing and Maintenance","Staff perform, or schedule equipment for routine maintenance that meets the applicable standards and maintains that equipment in an functional status for emergencies.    ",0,0,0,0
998,"West Plains, MO",Fire,Fire Hydrant Maintenance,Service (oil) and grass and weed control of all city fire hydrants,0,0,0,0
1005,"West Plains, MO",Fire,Fire Investigations,Fire origin and cause  fire watch  and assist law enforcement with criminal investigation,0,0,0,0
839,East Lansing,Fire,Fire Prevention & Public Outreach,"Fire prevention & awareness for target high-risk population including Fraternities, Sororities, Fire Drills, Schools , Healthcare and Rehab Facilities, Fire Drills, Covid-19 Outreach",0,4,0,1
1314,"Monroe, OH",FIRE,Fire Prevention / Juvenile Firestarter,"Fire staff plan and implement numerous opportunities annually for fire prevention awareness not the least of which is Fire Prevention Week held in October.  Provide an initial screening of juvenile fire setters with referral options. For those that qualify, an educational fire safety program may be offered.",0,0,0,0
1861,Meridian,Fire,Fire Prevention Month Program,"Design and Deliver strategic fire prevention campaigns designed to incorporate national theme, meet department goals & objectives, and to reduce community risk.",0,0,0,0
1001,"West Plains, MO",Fire,Fire Prevention/Education,Education outreach to the community in relation to fire prevention,0,4,0,1
847,Flagstaff,03-Fire,Fire Public Education,"Fire, EMS and Wildfire Safety and community outreach for community risk reduction",0,0,0,0
33,"Canton, MI",336 - Fire,Fire Scene Rehabilitation,Materials and equipment to provide on scene rehabilitation of firefighters,0,0,0,0
1000,"West Plains, MO",Fire,Fire Service Training Academy,Fire Service Training Academy. Teaching of the skills necessary to gain state certification of Firefighter I and II along with Hazardous Materials Trainings. Open to the community.,0,0,0,0
124,"Boise, ID",Fire,Fire/Explosion,"Response to city and mutual or automatic aid emergencies for the NFIRS grouping called Fire/Explosion.  Fire/Explosion includes fires for: out on arrival, structure, wildland, vehicle, vegitation; also includes gas vapor explosion, false alarm, service & good intent call.   On call response support from Training and/or Prevention as needed.  Required M&O support (i.e. uniforms, supplies, etc.)",0,3,0,0
773,UnifiedGov,Human Resources,Firefighter Injury on Duty,Process claims with United Health Care for Firefighter I.O.D. claims,0,3,0,0
554,"Beaumont, AB",Protective Services,Firehall Tours and School Visits,Attend schools for fire safety talks or have groups attend firehall visits for talks and hall tour. Assist with fire drills when requested.,0,4,0,1
1077,Ferndale,Public Works,Firewood,DPW splits wood from trees that are removed from Parks or ROW,0,0,0,0
35,"Canton, MI",336 - Fire,First Aid and CPR Training,"Conduct classes, workshops, and demonstrations to teach principles, techniques, or methods",0,0,0,0
